GeneID	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3001G215000	1	19809072	19812137	SNP_19825668	19825668	1.54E-08	1	gibberellic acid	SNP_19825668	1	1.50E-08
SORBI_3001G215100	1	19814546	19815468	SNP_19825668	19825668	1.54E-08	1	gibberellic acid	SNP_19825668	1	1.50E-08
SORBI_3001G215201	1	19840626	19841773	SNP_19825668	19825668	1.54E-08	1	gibberellic acid	SNP_19825668	1	1.50E-08
SORBI_3006G282200	6	61255430	61260478	SNP_61247769	61247769	1.54E-08	1	gibberellic acid	SNP_61247769	1	1.50E-08
SORBI_3006G282300	6	61269127	61273350	SNP_61247769	61247769	1.54E-08	1	gibberellic acid	SNP_61247769	1	1.50E-08
SORBI_3007G014100	7	1228622	1233491	SNP_1255506	1255506	1.56E-08	1	PC(16:1_16:1)	SNP_1255497; SNP_1255506	2	1.60E-08
SORBI_3007G014200	7	1239371	1240327	SNP_1255506	1255506	1.56E-08	1	PC(16:1_16:1)	SNP_1255497; SNP_1255506	2	1.60E-08
SORBI_3007G014300	7	1242686	1243598	SNP_1255506	1255506	1.56E-08	1	PC(16:1_16:1)	SNP_1255497; SNP_1255506	2	1.60E-08
SORBI_3007G014400	7	1246550	1253475	SNP_1255506	1255506	1.56E-08	1	PC(16:1_16:1)	SNP_1255497; SNP_1255506	2	1.60E-08
SORBI_3007G014500	7	1254535	1264669	SNP_1255506	1255506	1.56E-08	1	PC(16:1_16:1)	SNP_1255497; SNP_1255506	2	1.60E-08
SORBI_3007G014600	7	1271081	1272539	SNP_1255506	1255506	1.56E-08	1	PC(16:1_16:1)	SNP_1255497; SNP_1255506	2	1.60E-08
SORBI_3001G198500	1	17932212	17935752	SNP_17957153	17957153	1.59E-08	1	gibberellic acid	SNP_17916949; SNP_17957036; SNP_17957153	3	1.60E-08
SORBI_3001G198600	1	17935920	17936408	SNP_17957153	17957153	1.59E-08	1	gibberellic acid	SNP_17916949; SNP_17957036; SNP_17957153	3	1.60E-08
SORBI_3001G198700	1	17941461	17942928	SNP_17957153	17957153	1.59E-08	1	gibberellic acid	SNP_17916949; SNP_17957036; SNP_17957153	3	1.60E-08
SORBI_3001G198800	1	17956444	17958404	SNP_17957153	17957153	1.59E-08	1	gibberellic acid	SNP_17957036; SNP_17957153	2	1.60E-08
SORBI_3001G198900	1	17960495	17964032	SNP_17957153	17957153	1.59E-08	1	gibberellic acid	SNP_17957036; SNP_17957153	2	1.60E-08
SORBI_3001G199000	1	17963498	17974408	SNP_17957153	17957153	1.59E-08	1	gibberellic acid	SNP_17957036; SNP_17957153	2	1.60E-08
SORBI_3001G199100	1	17976710	17989473	SNP_17957153	17957153	1.59E-08	1	gibberellic acid	SNP_17957036; SNP_17957153	2	1.60E-08
SORBI_3001G041000	1	3053758	3055583	SNP_3080438	3080438	1.60E-08	1	TG(12:0_18:1_18:2)	SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	4	1.60E-08
SORBI_3001G041100	1	3055765	3057351	SNP_3080438	3080438	1.60E-08	1	TG(12:0_18:1_18:2)	SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	4	1.60E-08
SORBI_3001G041200	1	3057449	3061041	SNP_3080438	3080438	1.60E-08	1	TG(12:0_18:1_18:2)	SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	4	1.60E-08
SORBI_3001G041300	1	3061373	3062553	SNP_3080438	3080438	1.60E-08	1	TG(12:0_18:1_18:2)	SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	4	1.60E-08
SORBI_3001G041400	1	3076815	3081156	SNP_3080438	3080438	1.60E-08	1	TG(12:0_18:1_18:2)	SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	4	1.60E-08
SORBI_3001G041450	1	3082376	3082885	SNP_3080438	3080438	1.60E-08	1	TG(12:0_18:1_18:2)	SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	4	1.60E-08
SORBI_3001G041500	1	3091932	3095572	SNP_3080438	3080438	1.60E-08	1	TG(12:0_18:1_18:2)	SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	4	1.60E-08
SORBI_3001G041600	1	3096385	3098752	SNP_3080438	3080438	1.60E-08	1	TG(12:0_18:1_18:2)	SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	4	1.60E-08
SORBI_3007G216800	7	64513625	64516532	SNP_64538128	64538128	1.60E-08	1	PA(16:0_18:2)	SNP_64538128; SNP_64541362	2	1.60E-08
SORBI_3007G216900	7	64517194	64520892	SNP_64538128	64538128	1.60E-08	1	PA(16:0_18:2)	SNP_64538128; SNP_64541362	2	1.60E-08
SORBI_3007G217000	7	64521721	64529653	SNP_64538128	64538128	1.60E-08	1	PA(16:0_18:2)	SNP_64538128; SNP_64541362	2	1.60E-08
SORBI_3007G217100	7	64546236	64554330	SNP_64538128	64538128	1.60E-08	1	PA(16:0_18:2)	SNP_64538128; SNP_64541362	2	1.60E-08
SORBI_3007G217200	7	64554561	64555105	SNP_64538128	64538128	1.60E-08	1	PA(16:0_18:2)	SNP_64538128; SNP_64541362	2	1.60E-08
SORBI_3007G217300	7	64557039	64558623	SNP_64538128	64538128	1.60E-08	1	PA(16:0_18:2)	SNP_64538128; SNP_64541362	2	1.60E-08
SORBI_3007G217350	7	64559842	64560647	SNP_64538128	64538128	1.60E-08	1	PA(16:0_18:2)	SNP_64538128; SNP_64541362	2	1.60E-08
SORBI_3007G217400	7	64562356	64565944	SNP_64538128	64538128	1.60E-08	1	PA(16:0_18:2)	SNP_64538128; SNP_64541362	2	1.60E-08
SORBI_3010G053500	10	4194820	4197751	SNP_4217999	4217999	1.60E-08	1	PA(16:0_18:2)	SNP_4217999	1	1.60E-08
SORBI_3010G053600	10	4198395	4208341	SNP_4217999	4217999	1.60E-08	1	PA(16:0_18:2)	SNP_4217999; SNP_4224014; SNP_4228473	3	1.60E-08
SORBI_3010G053700	10	4215083	4216775	SNP_4217999	4217999	1.60E-08	1	PA(16:0_18:2)	SNP_4217999; SNP_4224014; SNP_4228473; SNP_4240653	4	1.60E-08
SORBI_3010G053800	10	4218531	4228302	SNP_4217999	4217999	1.60E-08	1	PA(16:0_18:2)	SNP_4217999; SNP_4224014; SNP_4228473; SNP_4240653	4	1.60E-08
SORBI_3010G053900	10	4230473	4231579	SNP_4217999	4217999	1.60E-08	1	PA(16:0_18:2)	SNP_4217999; SNP_4224014; SNP_4228473; SNP_4240653; SNP_4255489	5	1.60E-08
SORBI_3010G054000	10	4236766	4242247	SNP_4217999	4217999	1.60E-08	1	PA(16:0_18:2)	SNP_4217999; SNP_4224014; SNP_4228473; SNP_4240653; SNP_4255489; SNP_4258218	6	1.60E-08
SORBI_3010G130500	10	17626364	17628357	SNP_17645896	17645896	1.61E-08	1	TG(10:0_10:0_10:0)	SNP_17645896	1	1.60E-08
SORBI_3010G130601	10	17630812	17632086	SNP_17645896	17645896	1.61E-08	1	TG(10:0_10:0_10:0)	SNP_17645896	1	1.60E-08
SORBI_3005G129600	5	56107214	56111113	SNP_56085528	56085528	1.64E-08	1	TG(16:0_18:1_20:2)	SNP_56085528	1	1.60E-08
SORBI_3010G071700	10	5791147	5794563	SNP_5809337	5809337	1.64E-08	1	SQDG(16:0_18:2)	SNP_5809337	1	1.60E-08
SORBI_3010G071800	10	5794564	5801150	SNP_5809337	5809337	1.64E-08	1	SQDG(16:0_18:2)	SNP_5809337	1	1.60E-08
SORBI_3010G071900	10	5817177	5820600	SNP_5809337	5809337	1.64E-08	1	SQDG(16:0_18:2)	SNP_5809337	1	1.60E-08
SORBI_3010G072000	10	5823618	5827925	SNP_5809337	5809337	1.64E-08	1	SQDG(16:0_18:2)	SNP_5809337	1	1.60E-08
SORBI_3010G072100	10	5831267	5835146	SNP_5809337	5809337	1.64E-08	1	SQDG(16:0_18:2)	SNP_5809337	1	1.60E-08
SORBI_3004G102500	4	9584881	9586747	SNP_9595557	9595557	1.68E-08	1	PC(14:0_18:2)	SNP_9595557	1	1.70E-08
SORBI_3004G102600	4	9610540	9611889	SNP_9595557	9595557	1.68E-08	1	PC(14:0_18:2)	SNP_9595557	1	1.70E-08
SORBI_3010G139600	10	24374770	24413721	SNP_24418627	24418627	1.69E-08	1	trans-EKODE-(E)-Ib	SNP_24418627	1	1.70E-08
SORBI_3004G053000	4	4305234	4308070	SNP_4330284	4330284	1.70E-08	1	PC(16:1_16:1)	SNP_4330284	1	1.70E-08
SORBI_3004G053100	4	4308471	4311100	SNP_4330284	4330284	1.70E-08	1	PC(16:1_16:1)	SNP_4330284	1	1.70E-08
SORBI_3004G053200	4	4320115	4321298	SNP_4330284	4330284	1.70E-08	1	PC(16:1_16:1)	SNP_4330284	1	1.70E-08
SORBI_3004G053300	4	4333392	4336412	SNP_4330284	4330284	1.70E-08	1	PC(16:1_16:1)	SNP_4330284	1	1.70E-08
SORBI_3004G053400	4	4344266	4345292	SNP_4330284	4330284	1.70E-08	1	PC(16:1_16:1)	SNP_4330284	1	1.70E-08
SORBI_3004G053500	4	4351658	4361896	SNP_4330284	4330284	1.70E-08	1	PC(16:1_16:1)	SNP_4330284	1	1.70E-08
SORBI_3008G041600	8	4068953	4073298	SNP_4094388	4094388	1.70E-08	1	PC(14:0_18:3)	SNP_4094388	1	1.70E-08
SORBI_3008G041700	8	4076926	4080819	SNP_4094388	4094388	1.70E-08	1	PC(14:0_18:3)	SNP_4094388	1	1.70E-08
SORBI_3008G041800	8	4081294	4082882	SNP_4094388	4094388	1.70E-08	1	PC(14:0_18:3)	SNP_4094388	1	1.70E-08
SORBI_3008G041900	8	4089637	4091399	SNP_4094388	4094388	1.70E-08	1	PC(14:0_18:3)	SNP_4094388	1	1.70E-08
SORBI_3008G042000	8	4103820	4105561	SNP_4094388	4094388	1.70E-08	1	PC(14:0_18:3)	SNP_4094388	1	1.70E-08
SORBI_3008G042100	8	4117098	4122223	SNP_4094388	4094388	1.70E-08	1	PC(14:0_18:3)	SNP_4094388	1	1.70E-08
SORBI_3004G076100	4	6213579	6215618	SNP_6230231	6230231	1.85E-08	1	TG(12:0_14:0_18:3)	SNP_6230231	1	1.80E-08
SORBI_3004G076300	4	6221311	6221922	SNP_6230231	6230231	1.85E-08	1	TG(12:0_14:0_18:3)	SNP_6230231	1	1.80E-08
SORBI_3004G076400	4	6234594	6237205	SNP_6230231	6230231	1.85E-08	1	TG(12:0_14:0_18:3)	SNP_6230231	1	1.80E-08
SORBI_3005G012600	5	1148568	1148907	SNP_1165739	1165739	1.89E-08	1	PA(16:0_18:2)	SNP_1165739; SNP_1168634; SNP_1168677; SNP_1168935; SNP_1173699; SNP_1173700	6	1.90E-08
SORBI_3005G012700	5	1149776	1156277	SNP_1165739	1165739	1.89E-08	1	PA(16:0_18:2)	SNP_1165739; SNP_1168634; SNP_1168677; SNP_1168935; SNP_1173699; SNP_1173700; SNP_1179696	7	1.90E-08
SORBI_3005G012800	5	1159290	1167251	SNP_1165739	1165739	1.89E-08	1	PA(16:0_18:2)	SNP_1165739; SNP_1168634; SNP_1168677; SNP_1168935; SNP_1173699; SNP_1173700; SNP_1179696; SNP_1190621	8	1.90E-08
SORBI_3001G072200	1	5487190	5492058	SNP_5512955	5512955	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5512955; SNP_5516250	2	1.90E-08
SORBI_3001G072250	1	5492744	5494404	SNP_5512955	5512955	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5512955; SNP_5516250	2	1.90E-08
SORBI_3001G072300	1	5495675	5498967	SNP_5512955	5512955	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5512955; SNP_5516250; SNP_5523480; SNP_5523844; SNP_5523955	5	1.90E-08
SORBI_3001G072400	1	5500965	5502534	SNP_5512955	5512955	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5512955; SNP_5516250; SNP_5523480; SNP_5523844; SNP_5523955; SNP_5525433; SNP_5526553	7	1.90E-08
SORBI_3001G072500	1	5502583	5522528	SNP_5512955	5512955	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5512955; SNP_5516250; SNP_5523480; SNP_5523844; SNP_5523955; SNP_5525433; SNP_5526553; SNP_5527639; SNP_5535915; SNP_5536034; SNP_5540599; SNP_5540661	12	1.90E-08
SORBI_3001G072550	1	5525141	5528059	SNP_5512955	5512955	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5512955; SNP_5516250; SNP_5523480; SNP_5523844; SNP_5523955; SNP_5525433; SNP_5526553; SNP_5527639; SNP_5535915; SNP_5536034; SNP_5540599; SNP_5540661; SNP_5548340; SNP_5548732; SNP_5549674; SNP_5550501; SNP_5551730; SNP_5551868	18	1.90E-08
SORBI_3001G072600	1	5526746	5531320	SNP_5512955	5512955	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5512955; SNP_5516250; SNP_5523480; SNP_5523844; SNP_5523955; SNP_5525433; SNP_5526553; SNP_5527639; SNP_5535915; SNP_5536034; SNP_5540599; SNP_5540661; SNP_5548340; SNP_5548732; SNP_5549674; SNP_5550501; SNP_5551730; SNP_5551868; SNP_5553749; SNP_5554503; SNP_5554757; SNP_5555029	22	1.90E-08
SORBI_3001G072700	1	5531321	5535715	SNP_5512955	5512955	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5512955; SNP_5516250; SNP_5523480; SNP_5523844; SNP_5523955; SNP_5525433; SNP_5526553; SNP_5527639; SNP_5535915; SNP_5536034; SNP_5540599; SNP_5540661; SNP_5548340; SNP_5548732; SNP_5549674; SNP_5550501; SNP_5551730; SNP_5551868; SNP_5553749; SNP_5554503; SNP_5554757; SNP_5555029	22	1.90E-08
SORBI_3001G072800	1	5536525	5539443	SNP_5512955	5512955	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5512955; SNP_5516250; SNP_5523480; SNP_5523844; SNP_5523955; SNP_5525433; SNP_5526553; SNP_5527639; SNP_5535915; SNP_5536034; SNP_5540599; SNP_5540661; SNP_5548340; SNP_5548732; SNP_5549674; SNP_5550501; SNP_5551730; SNP_5551868; SNP_5553749; SNP_5554503; SNP_5554757; SNP_5555029	22	1.90E-08
SORBI_3001G072900	1	5539713	5545111	SNP_5516250	5516250	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5516250; SNP_5523480; SNP_5523844; SNP_5523955; SNP_5525433; SNP_5526553; SNP_5527639; SNP_5535915; SNP_5536034; SNP_5540599; SNP_5540661; SNP_5548340; SNP_5548732; SNP_5549674; SNP_5550501; SNP_5551730; SNP_5551868; SNP_5553749; SNP_5554503; SNP_5554757; SNP_5555029; SNP_5568121; SNP_5569845	23	1.90E-08
SORBI_3001G073000	1	5546765	5548122	SNP_5523480	5523480	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5523480; SNP_5523844; SNP_5523955; SNP_5525433; SNP_5526553; SNP_5527639; SNP_5535915; SNP_5536034; SNP_5540599; SNP_5540661; SNP_5548340; SNP_5548732; SNP_5549674; SNP_5550501; SNP_5551730; SNP_5551868; SNP_5553749; SNP_5554503; SNP_5554757; SNP_5555029; SNP_5568121; SNP_5569845	22	1.90E-08
SORBI_3001G073150	1	5555109	5564896	SNP_5535915	5535915	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5535915; SNP_5536034; SNP_5540599; SNP_5540661; SNP_5548340; SNP_5548732; SNP_5549674; SNP_5550501; SNP_5551730; SNP_5551868; SNP_5553749; SNP_5554503; SNP_5554757; SNP_5555029; SNP_5568121; SNP_5569845	16	1.90E-08
SORBI_3001G073300	1	5570905	5573577	SNP_5548340	5548340	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5548340; SNP_5548732; SNP_5549674; SNP_5550501; SNP_5551730; SNP_5551868; SNP_5553749; SNP_5554503; SNP_5554757; SNP_5555029; SNP_5568121; SNP_5569845	12	1.90E-08
SORBI_3001G073400	1	5573810	5575812	SNP_5549674	5549674	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5549674; SNP_5550501; SNP_5551730; SNP_5551868; SNP_5553749; SNP_5554503; SNP_5554757; SNP_5555029; SNP_5568121; SNP_5569845	10	1.90E-08
SORBI_3001G073500	1	5579855	5596726	SNP_5555029	5555029	1.91E-08	1	TG(18:2_22:0_22:3)	SNP_5555029; SNP_5568121; SNP_5569845; SNP_5616790	4	1.90E-08
SORBI_3002G140800	2	22618808	22651839	SNP_22633818	22633818	1.91E-08	1	PC(16:1_16:1)	SNP_22633818	1	1.90E-08
SORBI_3002G140900	2	22652188	22655489	SNP_22633818	22633818	1.91E-08	1	PC(16:1_16:1)	SNP_22633818	1	1.90E-08
SORBI_3004G126000	4	14926677	14931776	SNP_14956560	14956560	1.95E-08	1	TG(16:0_18:1_18:2)	SNP_14956560	1	2.00E-08
SORBI_3004G126050	4	14931879	14932181	SNP_14956560	14956560	1.95E-08	1	TG(16:0_18:1_18:2)	SNP_14956560	1	2.00E-08
SORBI_3004G126100	4	14932515	14934423	SNP_14956560	14956560	1.95E-08	1	TG(16:0_18:1_18:2)	SNP_14956560	1	2.00E-08
SORBI_3004G126200	4	14971906	14974687	SNP_14956560	14956560	1.95E-08	1	TG(16:0_18:1_18:2)	SNP_14956560	1	2.00E-08
SORBI_3004G216900	4	56654358	56656505	SNP_56657909	56657909	1.98E-08	1	gibberellic acid	SNP_56657909; SNP_56657919	2	2.00E-08
SORBI_3004G217000	4	56667664	56668549	SNP_56657909	56657909	1.98E-08	1	gibberellic acid	SNP_56657909; SNP_56657919	2	2.00E-08
SORBI_3004G217100	4	56669928	56670886	SNP_56657909	56657909	1.98E-08	1	gibberellic acid	SNP_56657909; SNP_56657919	2	2.00E-08
SORBI_3004G217200	4	56671184	56673306	SNP_56657909	56657909	1.98E-08	1	gibberellic acid	SNP_56657909; SNP_56657919	2	2.00E-08
SORBI_3004G217300	4	56676743	56677323	SNP_56657909	56657909	1.98E-08	1	gibberellic acid	SNP_56657909; SNP_56657919	2	2.00E-08
SORBI_3004G217400	4	56679524	56680376	SNP_56657909	56657909	1.98E-08	1	gibberellic acid	SNP_56657909; SNP_56657919	2	2.00E-08
SORBI_3004G217450	4	56680644	56685198	SNP_56657909	56657909	1.98E-08	1	gibberellic acid	SNP_56657909; SNP_56657919	2	2.00E-08
SORBI_3006G004700	6	788504	790152	SNP_814801	814801	2.00E-08	1	TG(12:0_14:0_18:3)	SNP_814714; SNP_814801	2	2.00E-08
SORBI_3006G004800	6	796072	797268	SNP_814801	814801	2.00E-08	1	TG(12:0_14:0_18:3)	SNP_814714; SNP_814801	2	2.00E-08
SORBI_3006G004900	6	798031	800128	SNP_814801	814801	2.00E-08	1	TG(12:0_14:0_18:3)	SNP_814714; SNP_814801	2	2.00E-08
SORBI_3006G005000	6	807591	810564	SNP_814801	814801	2.00E-08	1	TG(12:0_14:0_18:3)	SNP_814714; SNP_814801	2	2.00E-08
SORBI_3006G005200	6	823348	826507	SNP_814801	814801	2.00E-08	1	TG(12:0_14:0_18:3)	SNP_814714; SNP_814801	2	2.00E-08
SORBI_3006G005300	6	827017	829425	SNP_814801	814801	2.00E-08	1	TG(12:0_14:0_18:3)	SNP_814714; SNP_814801	2	2.00E-08
SORBI_3007G123900	7	53143515	53150032	SNP_53128958	53128958	2.00E-08	1	Oxo fatty acid (18:3)	SNP_53128958	1	2.00E-08
SORBI_3007G124000	7	53151546	53154884	SNP_53128958	53128958	2.00E-08	1	Oxo fatty acid (18:3)	SNP_53128958	1	2.00E-08
SORBI_3008G098900	8	46956379	46969119	SNP_46978365	46978365	2.06E-08	1	PC(16:1_16:1)	SNP_46978365; SNP_46978386; SNP_46979406	3	2.10E-08
SORBI_3008G099000	8	46970489	46972066	SNP_46978365	46978365	2.06E-08	1	PC(16:1_16:1)	SNP_46978365; SNP_46978386; SNP_46979406	3	2.10E-08
SORBI_3002G322300	2	69367915	69369096	SNP_69391275	69391275	2.07E-08	1	TG(18:3_18:3_18:3)	SNP_69391092; SNP_69391275	2	2.10E-08
SORBI_3001G278100	1	54209286	54212311	SNP_54233956	54233956	2.11E-08	1	TG(16:0_18:1_20:0)	SNP_54233956; SNP_54233959	2	2.10E-08
SORBI_3001G278300	1	54244060	54249617	SNP_54233956	54233956	2.11E-08	1	TG(16:0_18:1_20:0)	SNP_54233956; SNP_54233959	2	2.10E-08
SORBI_3004G200200	4	55077385	55083379	SNP_55103073	55103073	2.13E-08	1	TG(12:0_14:0_18:3)	SNP_55103073; SNP_55103074	2	2.10E-08
SORBI_3004G200400	4	55092417	55097302	SNP_55103073	55103073	2.13E-08	1	TG(12:0_14:0_18:3)	SNP_55103073; SNP_55103074	2	2.10E-08
SORBI_3004G200501	4	55098377	55099944	SNP_55103073	55103073	2.13E-08	1	TG(12:0_14:0_18:3)	SNP_55103073; SNP_55103074	2	2.10E-08
SORBI_3004G200600	4	55099665	55103007	SNP_55103073	55103073	2.13E-08	1	TG(12:0_14:0_18:3)	SNP_55103073; SNP_55103074	2	2.10E-08
SORBI_3004G200700	4	55121062	55121994	SNP_55103073	55103073	2.13E-08	1	TG(12:0_14:0_18:3)	SNP_55103073; SNP_55103074	2	2.10E-08
SORBI_3001G279701	1	54631175	54631809	SNP_54654907	54654907	2.14E-08	1	TG(18:1_18:2_18:2)	SNP_54654907	1	2.10E-08
SORBI_3009G119600	9	46957317	46959152	SNP_46944588	46944588	2.14E-08	1	PC(16:1_16:1)	SNP_46944588	1	2.10E-08
SORBI_3008G050200	8	4926826	4928470	SNP_4952042	4952042	2.15E-08	1	gibberellic acid	SNP_4952042	1	2.20E-08
SORBI_3008G164600	8	59807721	59813411	SNP_59837243	59837243	2.15E-08	1	TG(16:0_16:0_20:1)	SNP_59837243	1	2.20E-08
SORBI_3008G164700	8	59814976	59817352	SNP_59837243	59837243	2.15E-08	1	TG(16:0_16:0_20:1)	SNP_59837243	1	2.20E-08
SORBI_3008G164800	8	59820051	59827486	SNP_59837243	59837243	2.15E-08	1	TG(16:0_16:0_20:1)	SNP_59837243	1	2.20E-08
SORBI_3008G164850	8	59823550	59825348	SNP_59837243	59837243	2.15E-08	1	TG(16:0_16:0_20:1)	SNP_59837243	1	2.20E-08
SORBI_3008G164900	8	59829035	59831309	SNP_59837243	59837243	2.15E-08	1	TG(16:0_16:0_20:1)	SNP_59837243	1	2.20E-08
SORBI_3002G419350	2	76691327	76692567	SNP_76705298	76705298	2.18E-08	1	TG(18:2_20:3_21:0)	SNP_76705298; SNP_76705518; SNP_76705715	3	2.20E-08
SORBI_3002G419500	2	76701074	76702827	SNP_76705298	76705298	2.18E-08	1	TG(18:2_20:3_21:0)	SNP_76705298; SNP_76705518; SNP_76705715	3	2.20E-08
SORBI_3002G419550	2	76702870	76703426	SNP_76705298	76705298	2.18E-08	1	TG(18:2_20:3_21:0)	SNP_76705298; SNP_76705518; SNP_76705715	3	2.20E-08
SORBI_3002G419600	2	76703733	76708852	SNP_76705298	76705298	2.18E-08	1	TG(18:2_20:3_21:0)	SNP_76705298; SNP_76705518; SNP_76705715	3	2.20E-08
SORBI_3002G419700	2	76711086	76713421	SNP_76705298	76705298	2.18E-08	1	TG(18:2_20:3_21:0)	SNP_76705298; SNP_76705518; SNP_76705715	3	2.20E-08
SORBI_3002G419800	2	76714426	76723588	SNP_76705298	76705298	2.18E-08	1	TG(18:2_20:3_21:0)	SNP_76705298; SNP_76705518; SNP_76705715	3	2.20E-08
SORBI_3002G419900	2	76718479	76719192	SNP_76705298	76705298	2.18E-08	1	TG(18:2_20:3_21:0)	SNP_76705298; SNP_76705518; SNP_76705715	3	2.20E-08
SORBI_3002G420000	2	76726271	76735708	SNP_76705298	76705298	2.18E-08	1	TG(18:2_20:3_21:0)	SNP_76705298; SNP_76705518; SNP_76705715	3	2.20E-08
SORBI_3007G073700	7	8393470	8395653	SNP_8396828	8396828	2.28E-08	1	gibberellic acid	SNP_8396828	1	2.30E-08
SORBI_3007G073750	7	8406204	8407425	SNP_8396828	8396828	2.28E-08	1	gibberellic acid	SNP_8396828	1	2.30E-08
SORBI_3007G073800	7	8407532	8411262	SNP_8396828	8396828	2.28E-08	1	gibberellic acid	SNP_8396828	1	2.30E-08
SORBI_3007G073900	7	8414909	8421227	SNP_8396828	8396828	2.28E-08	1	gibberellic acid	SNP_8396828	1	2.30E-08
SORBI_3004G190700	4	54272692	54277680	SNP_54278170	54278170	2.30E-08	1	PC(22:1_22:1)	SNP_54278170; SNP_54279834; SNP_54280022; SNP_54281346; SNP_54282666; SNP_54284729; SNP_54286973; SNP_54288600; SNP_54296286	9	2.30E-08
SORBI_3004G190800	4	54286977	54291710	SNP_54278170	54278170	2.30E-08	1	PC(22:1_22:1)	SNP_54278170; SNP_54279834; SNP_54280022; SNP_54281346; SNP_54282666; SNP_54284729; SNP_54286973; SNP_54288600; SNP_54296286	9	2.30E-08
SORBI_3004G190900	4	54292346	54293585	SNP_54278170	54278170	2.30E-08	1	PC(22:1_22:1)	SNP_54278170; SNP_54279834; SNP_54280022; SNP_54281346; SNP_54282666; SNP_54284729; SNP_54286973; SNP_54288600; SNP_54296286	9	2.30E-08
SORBI_3004G191000	4	54299577	54302278	SNP_54278170	54278170	2.30E-08	1	PC(22:1_22:1)	SNP_54278170; SNP_54279834; SNP_54280022; SNP_54281346; SNP_54282666; SNP_54284729; SNP_54286973; SNP_54288600; SNP_54296286	9	2.30E-08
SORBI_3004G191100	4	54302933	54304801	SNP_54278170	54278170	2.30E-08	1	PC(22:1_22:1)	SNP_54278170; SNP_54279834; SNP_54280022; SNP_54281346; SNP_54282666; SNP_54284729; SNP_54286973; SNP_54288600; SNP_54296286	9	2.30E-08
SORBI_3002G190500	2	57702824	57705485	SNP_57725979	57725979	2.31E-08	1	PC(16:1_16:1)	SNP_57725979	1	2.30E-08
SORBI_3002G190600	2	57704493	57705567	SNP_57725979	57725979	2.31E-08	1	PC(16:1_16:1)	SNP_57725979	1	2.30E-08
SORBI_3002G190700	2	57730086	57735956	SNP_57725979	57725979	2.31E-08	1	PC(16:1_16:1)	SNP_57725979	1	2.30E-08
SORBI_3002G190750	2	57736036	57736789	SNP_57725979	57725979	2.31E-08	1	PC(16:1_16:1)	SNP_57725979	1	2.30E-08
SORBI_3002G190800	2	57736948	57738990	SNP_57725979	57725979	2.31E-08	1	PC(16:1_16:1)	SNP_57725979	1	2.30E-08
SORBI_3002G190900	2	57738991	57741919	SNP_57725979	57725979	2.31E-08	1	PC(16:1_16:1)	SNP_57725979	1	2.30E-08
SORBI_3002G191000	2	57742434	57748583	SNP_57725979	57725979	2.31E-08	1	PC(16:1_16:1)	SNP_57725979	1	2.30E-08
SORBI_3005G051200	5	4922850	4926427	SNP_4910780	4910780	2.33E-08	1	TG(18:1_18:3_22:0)	SNP_4910780; SNP_4910791; SNP_4910824; SNP_4910868; SNP_4910870; SNP_4910872; SNP_4910880; SNP_4910916	8	2.30E-08
SORBI_3003G077300	3	6595626	6599736	SNP_6612810	6612810	2.33E-08	1	PC(16:1_16:1)	SNP_6612810	1	2.30E-08
SORBI_3003G077400	3	6599802	6604261	SNP_6612810	6612810	2.33E-08	1	PC(16:1_16:1)	SNP_6612810	1	2.30E-08
SORBI_3003G077500	3	6605242	6609903	SNP_6612810	6612810	2.33E-08	1	PC(16:1_16:1)	SNP_6612810	1	2.30E-08
SORBI_3003G077600	3	6628209	6632681	SNP_6612810	6612810	2.33E-08	1	PC(16:1_16:1)	SNP_6612810	1	2.30E-08
SORBI_3003G077700	3	6633412	6639676	SNP_6612810	6612810	2.33E-08	1	PC(16:1_16:1)	SNP_6612810	1	2.30E-08
