GeneID	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3009G257900	9	59188770	59194161	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258000	9	59195600	59197527	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258100	9	59199953	59207214	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258150	9	59206675	59209492	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258200	9	59208252	59209555	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258300	9	59218285	59220197	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258400	9	59220416	59225203	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258500	9	59225242	59231539	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258600	9	59231819	59234184	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258700	9	59234328	59236568	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3009G258800	9	59237282	59238959	SNP_59215109	59215109	4.77E-08	1	PC(18:2_20:4)	SNP_59215109	1	4.80E-08
SORBI_3005G108900	5	21204856	21206337	SNP_21215724	21215724	4.77E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_21215724	1	4.80E-08
SORBI_3005G117100	5	51602902	51608722	SNP_51610804	51610804	4.78E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_51610804	1	4.80E-08
SORBI_3005G117200	5	51613071	51615063	SNP_51610804	51610804	4.78E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_51610804	1	4.80E-08
SORBI_3001G337300	1	62512116	62513864	SNP_62534480	62534480	4.78E-08	1	NAE(18:0)	SNP_62534480	1	4.80E-08
SORBI_3001G337350	1	62515011	62516739	SNP_62534480	62534480	4.78E-08	1	NAE(18:0)	SNP_62534480	1	4.80E-08
SORBI_3001G337400	1	62528398	62531152	SNP_62534480	62534480	4.78E-08	1	NAE(18:0)	SNP_62534480	1	4.80E-08
SORBI_3001G426300	1	70581796	70586788	SNP_70607491	70607491	4.79E-08	1	TG(18:1_18:2_18:2)	SNP_70607491	1	4.80E-08
SORBI_3001G426400	1	70586927	70588163	SNP_70607491	70607491	4.79E-08	1	TG(18:1_18:2_18:2)	SNP_70607491	1	4.80E-08
SORBI_3001G426500	1	70588201	70589190	SNP_70607491	70607491	4.79E-08	1	TG(18:1_18:2_18:2)	SNP_70607491	1	4.80E-08
SORBI_3001G426600	1	70589390	70600038	SNP_70607491	70607491	4.79E-08	1	TG(18:1_18:2_18:2)	SNP_70607491	1	4.80E-08
SORBI_3001G426701	1	70600981	70603163	SNP_70607491	70607491	4.79E-08	1	TG(18:1_18:2_18:2)	SNP_70607491	1	4.80E-08
SORBI_3001G426800	1	70613270	70616740	SNP_70607491	70607491	4.79E-08	1	TG(18:1_18:2_18:2)	SNP_70607491	1	4.80E-08
SORBI_3001G426900	1	70618569	70627131	SNP_70607491	70607491	4.79E-08	1	TG(18:1_18:2_18:2)	SNP_70607491	1	4.80E-08
SORBI_3006G042500	6	29537324	29539918	SNP_29561814	29561814	4.80E-08	1	AEG(o-18:4_18:2)	SNP_29561814	1	4.80E-08
SORBI_3006G042600	6	29554460	29554936	SNP_29561814	29561814	4.80E-08	1	AEG(o-18:4_18:2)	SNP_29561814	1	4.80E-08
SORBI_3006G042800	6	29564473	29565658	SNP_29561814	29561814	4.80E-08	1	AEG(o-18:4_18:2)	SNP_29561814	1	4.80E-08
SORBI_3006G042900	6	29565542	29569247	SNP_29561814	29561814	4.80E-08	1	AEG(o-18:4_18:2)	SNP_29561814	1	4.80E-08
SORBI_3006G043101	6	29570514	29574360	SNP_29561814	29561814	4.80E-08	1	AEG(o-18:4_18:2)	SNP_29561814	1	4.80E-08
SORBI_3005G181300	5	66417521	66418431	SNP_66441019	66441019	4.81E-08	1	TG(16:0_18:2_18:3)	SNP_66441019	1	4.80E-08
SORBI_3005G181400	5	66421304	66421786	SNP_66441019	66441019	4.81E-08	1	TG(16:0_18:2_18:3)	SNP_66441019	1	4.80E-08
SORBI_3005G181500	5	66426029	66426904	SNP_66441019	66441019	4.81E-08	1	TG(16:0_18:2_18:3)	SNP_66441019	1	4.80E-08
SORBI_3005G181600	5	66429305	66430734	SNP_66441019	66441019	4.81E-08	1	TG(16:0_18:2_18:3)	SNP_66441019	1	4.80E-08
SORBI_3005G181700	5	66437964	66442211	SNP_66441019	66441019	4.81E-08	1	TG(16:0_18:2_18:3)	SNP_66441019	1	4.80E-08
SORBI_3005G181800	5	66445823	66451765	SNP_66441019	66441019	4.81E-08	1	TG(16:0_18:2_18:3)	SNP_66441019	1	4.80E-08
SORBI_3005G181900	5	66456652	66463916	SNP_66441019	66441019	4.81E-08	1	TG(16:0_18:2_18:3)	SNP_66441019	1	4.80E-08
SORBI_3005G182000	5	66459446	66462975	SNP_66441019	66441019	4.81E-08	1	TG(16:0_18:2_18:3)	SNP_66441019	1	4.80E-08
SORBI_3001G442900	1	72029818	72034110	SNP_72038403	72038403	4.82E-08	1	PC(18:2_20:4)	SNP_72010352; SNP_72038403	2	4.80E-08
SORBI_3001G443000	1	72052068	72057883	SNP_72038403	72038403	4.82E-08	1	PC(18:2_20:4)	SNP_72038403	1	4.80E-08
SORBI_3001G443100	1	72059495	72062635	SNP_72038403	72038403	4.82E-08	1	PC(18:2_20:4)	SNP_72038403	1	4.80E-08
SORBI_3001G443200	1	72063168	72067836	SNP_72038403	72038403	4.82E-08	1	PC(18:2_20:4)	SNP_72038403	1	4.80E-08
SORBI_3006G049700	6	36626672	36630941	SNP_36613516	36613516	4.83E-08	1	PC(16:0_22:5)	SNP_36613516	1	4.80E-08
SORBI_3001G199200	1	18034674	18039268	SNP_18021230	18021230	4.83E-08	1	AEG(o-15:2_15:0)	SNP_18021230	1	4.80E-08
SORBI_3001G199300	1	18042973	18044391	SNP_18021230	18021230	4.83E-08	1	AEG(o-15:2_15:0)	SNP_18021230	1	4.80E-08
SORBI_3002G059300	2	5703444	5706181	SNP_5729595	5729595	4.83E-08	1	PC(18:2_20:4)	SNP_5729595	1	4.80E-08
SORBI_3002G059500	2	5717585	5719432	SNP_5729595	5729595	4.83E-08	1	PC(18:2_20:4)	SNP_5729595	1	4.80E-08
SORBI_3002G059600	2	5721526	5723761	SNP_5729595	5729595	4.83E-08	1	PC(18:2_20:4)	SNP_5729595	1	4.80E-08
SORBI_3002G059700	2	5733343	5735193	SNP_5729595	5729595	4.83E-08	1	PC(18:2_20:4)	SNP_5729595	1	4.80E-08
SORBI_3002G059800	2	5737007	5741023	SNP_5729595	5729595	4.83E-08	1	PC(18:2_20:4)	SNP_5729595	1	4.80E-08
SORBI_3002G143700	2	25572101	25572649	SNP_25562571	25562571	4.84E-08	1	PC(18:0_20:3)	SNP_25562571	1	4.80E-08
SORBI_3002G142300	2	23280102	23315614	SNP_23307145	23307145	4.84E-08	1	PC(18:2_20:4)	SNP_23255688; SNP_23307145	2	4.80E-08
SORBI_3002G142350	2	23286381	23287461	SNP_23307145	23307145	4.84E-08	1	PC(18:2_20:4)	SNP_23307145	1	4.80E-08
SORBI_3002G142400	2	23310334	23311926	SNP_23307145	23307145	4.84E-08	1	PC(18:2_20:4)	SNP_23307145	1	4.80E-08
SORBI_3006G011601	6	1679925	1680727	SNP_1697480	1697480	4.85E-08	1	TG(12:0_18:2_18:3)	SNP_1697480	1	4.90E-08
SORBI_3006G011700	6	1682744	1684063	SNP_1697480	1697480	4.85E-08	1	TG(12:0_18:2_18:3)	SNP_1697480	1	4.90E-08
SORBI_3009G035700	9	3272188	3273464	SNP_3294648	3294648	4.85E-08	1	SQDG(16:0_18:1)	SNP_3294648	1	4.90E-08
SORBI_3010G164500	10	48651083	48652795	SNP_48658382	48658382	4.85E-08	1	Lupeol	SNP_48658382; SNP_48666330	2	4.90E-08
SORBI_3010G164600	10	48682348	48702944	SNP_48658382	48658382	4.85E-08	1	Lupeol	SNP_48658382; SNP_48666330	2	4.90E-08
SORBI_3008G181200	8	61470677	61472468	SNP_61492725	61492725	4.86E-08	1	TG(16:1_20:1_20:2)	SNP_61492725; SNP_61497430	2	4.90E-08
SORBI_3008G181250	8	61506104	61518377	SNP_61492725	61492725	4.86E-08	1	TG(16:1_20:1_20:2)	SNP_61492725; SNP_61497430	2	4.90E-08
SORBI_3002G007800	2	734228	738644	SNP_747599	747599	4.88E-08	1	TG(18:2_18:3_22:1)	SNP_747599	1	4.90E-08
SORBI_3002G007900	2	745115	745726	SNP_747599	747599	4.88E-08	1	TG(18:2_18:3_22:1)	SNP_747599	1	4.90E-08
SORBI_3002G008000	2	746212	747519	SNP_747599	747599	4.88E-08	1	TG(18:2_18:3_22:1)	SNP_747599	1	4.90E-08
SORBI_3002G008100	2	749363	755241	SNP_747599	747599	4.88E-08	1	TG(18:2_18:3_22:1)	SNP_747599	1	4.90E-08
SORBI_3002G008200	2	756264	757814	SNP_747599	747599	4.88E-08	1	TG(18:2_18:3_22:1)	SNP_747599	1	4.90E-08
SORBI_3002G008300	2	763883	765571	SNP_747599	747599	4.88E-08	1	TG(18:2_18:3_22:1)	SNP_747599	1	4.90E-08
SORBI_3002G008400	2	766073	767403	SNP_747599	747599	4.88E-08	1	TG(18:2_18:3_22:1)	SNP_747599	1	4.90E-08
SORBI_3002G008500	2	767695	771327	SNP_747599	747599	4.88E-08	1	TG(18:2_18:3_22:1)	SNP_747599	1	4.90E-08
SORBI_3001G106550	1	8204989	8206163	SNP_8198128	8198128	4.89E-08	1	TG(14:0_18:3_18:3)	SNP_8188999; SNP_8198128; SNP_8198391	3	4.90E-08
SORBI_3003G045400	3	4151632	4154056	SNP_4157065	4157065	4.90E-08	1	PC(18:2_20:4)	SNP_4156319; SNP_4157065; SNP_4157472	3	4.90E-08
SORBI_3003G045450	3	4154430	4155113	SNP_4157065	4157065	4.90E-08	1	PC(18:2_20:4)	SNP_4156319; SNP_4157065; SNP_4157472	3	4.90E-08
SORBI_3003G045501	3	4156810	4160674	SNP_4157065	4157065	4.90E-08	1	PC(18:2_20:4)	SNP_4156319; SNP_4157065; SNP_4157472	3	4.90E-08
SORBI_3003G045551	3	4161549	4162152	SNP_4157065	4157065	4.90E-08	1	PC(18:2_20:4)	SNP_4156319; SNP_4157065; SNP_4157472	3	4.90E-08
SORBI_3003G045600	3	4163179	4169170	SNP_4157065	4157065	4.90E-08	1	PC(18:2_20:4)	SNP_4156319; SNP_4157065; SNP_4157472	3	4.90E-08
SORBI_3003G045650	3	4169950	4170695	SNP_4157065	4157065	4.90E-08	1	PC(18:2_20:4)	SNP_4156319; SNP_4157065; SNP_4157472	3	4.90E-08
SORBI_3003G045700	3	4178125	4187474	SNP_4157065	4157065	4.90E-08	1	PC(18:2_20:4)	SNP_4156319; SNP_4157065; SNP_4157472	3	4.90E-08
SORBI_3003G408500	3	71627429	71632611	SNP_71656795	71656795	4.91E-08	1	FA(22:1)	SNP_71656795	1	4.90E-08
SORBI_3003G408600	3	71633106	71639971	SNP_71656795	71656795	4.91E-08	1	FA(22:1)	SNP_71656795; SNP_71661424	2	4.90E-08
SORBI_3003G408700	3	71642291	71645199	SNP_71656795	71656795	4.91E-08	1	FA(22:1)	SNP_71656795; SNP_71661424	2	4.90E-08
SORBI_3003G408800	3	71646982	71653480	SNP_71656795	71656795	4.91E-08	1	FA(22:1)	SNP_71656795; SNP_71661424	2	4.90E-08
SORBI_3003G408900	3	71654043	71655739	SNP_71656795	71656795	4.91E-08	1	FA(22:1)	SNP_71656795; SNP_71661424	2	4.90E-08
SORBI_3003G409000	3	71660754	71662368	SNP_71656795	71656795	4.91E-08	1	FA(22:1)	SNP_71656795; SNP_71661424	2	4.90E-08
SORBI_3003G409100	3	71670308	71671693	SNP_71656795	71656795	4.91E-08	1	FA(22:1)	SNP_71656795; SNP_71661424	2	4.90E-08
SORBI_3003G409150	3	71675658	71678322	SNP_71656795	71656795	4.91E-08	1	FA(22:1)	SNP_71656795; SNP_71661424	2	4.90E-08
SORBI_3003G409200	3	71677799	71690529	SNP_71656795	71656795	4.91E-08	1	FA(22:1)	SNP_71656795; SNP_71661424	2	4.90E-08
SORBI_3002G071500	2	7224053	7241168	SNP_7254158	7254158	4.91E-08	1	TG(14:0_18:2_18:3)	SNP_7254158	1	4.90E-08
SORBI_3002G071600	2	7249476	7250737	SNP_7254158	7254158	4.91E-08	1	TG(14:0_18:2_18:3)	SNP_7254158	1	4.90E-08
SORBI_3004G084700	4	7025315	7030326	SNP_7051971	7051971	4.91E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_7051971	1	4.90E-08
SORBI_3002G423100	2	77028096	77033291	SNP_77053318	77053318	4.92E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_77053318	1	4.90E-08
SORBI_3002G423200	2	77036601	77041054	SNP_77053318	77053318	4.92E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_77053318	1	4.90E-08
SORBI_3002G423300	2	77050089	77051609	SNP_77053318	77053318	4.92E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_77053318	1	4.90E-08
SORBI_3010G098600	10	8891366	8896554	SNP_8918074	8918074	4.93E-08	1	PC(16:1_20:5)	SNP_8918074	1	4.90E-08
SORBI_3010G098700	10	8896697	8901798	SNP_8918074	8918074	4.93E-08	1	PC(16:1_20:5)	SNP_8918074	1	4.90E-08
SORBI_3010G098800	10	8912806	8917626	SNP_8918074	8918074	4.93E-08	1	PC(16:1_20:5)	SNP_8918074	1	4.90E-08
SORBI_3009G123733	9	47660699	47662606	SNP_47675149	47675149	4.93E-08	1	PC(18:2_20:4)	SNP_47675149	1	4.90E-08
SORBI_3009G123766	9	47667892	47673885	SNP_47675149	47675149	4.93E-08	1	PC(18:2_20:4)	SNP_47675149	1	4.90E-08
SORBI_3009G123800	9	47668360	47668668	SNP_47675149	47675149	4.93E-08	1	PC(18:2_20:4)	SNP_47675149	1	4.90E-08
SORBI_3009G123900	9	47684063	47687751	SNP_47675149	47675149	4.93E-08	1	PC(18:2_20:4)	SNP_47675149	1	4.90E-08
SORBI_3003G316100	3	64377865	64378487	SNP_64402351	64402351	4.94E-08	1	TG(12:0_18:2_18:3)	SNP_64402351	1	4.90E-08
SORBI_3003G316200	3	64393269	64398647	SNP_64402351	64402351	4.94E-08	1	TG(12:0_18:2_18:3)	SNP_64402351	1	4.90E-08
SORBI_3003G316300	3	64401661	64413633	SNP_64402351	64402351	4.94E-08	1	TG(12:0_18:2_18:3)	SNP_64402351	1	4.90E-08
SORBI_3003G316350	3	64413797	64414081	SNP_64402351	64402351	4.94E-08	1	TG(12:0_18:2_18:3)	SNP_64402351	1	4.90E-08
SORBI_3003G316400	3	64417867	64419909	SNP_64402351	64402351	4.94E-08	1	TG(12:0_18:2_18:3)	SNP_64402351	1	4.90E-08
SORBI_3003G316500	3	64420892	64433189	SNP_64402351	64402351	4.94E-08	1	TG(12:0_18:2_18:3)	SNP_64402351	1	4.90E-08
SORBI_3001G227900	1	21860030	21867056	SNP_21886579	21886579	4.95E-08	1	PC(16:0_20:3)	SNP_21886579	1	4.90E-08
SORBI_3001G228000	1	21880006	21881369	SNP_21886579	21886579	4.95E-08	1	PC(16:0_20:3)	SNP_21886579; SNP_21905619	2	4.90E-08
SORBI_3001G228100	1	21884812	21886591	SNP_21886579	21886579	4.95E-08	1	PC(16:0_20:3)	SNP_21886579; SNP_21905619	2	4.90E-08
SORBI_3001G228200	1	21889282	21895942	SNP_21886579	21886579	4.95E-08	1	PC(16:0_20:3)	SNP_21886579; SNP_21905619	2	4.90E-08
SORBI_3006G063500	6	42256051	42259711	SNP_42265317	42265317	4.95E-08	1	TG(12:0_18:1_18:3)	SNP_42265317	1	5.00E-08
SORBI_3007G096000	7	17759869	17764220	SNP_17777324	17777324	4.96E-08	1	SQDG(16:0_18:1)	SNP_17777324	1	5.00E-08
SORBI_3002G389800	2	74301323	74314209	SNP_74327889	74327889	4.98E-08	1	TG(18:1_18:2_22:0)	SNP_74327889	1	5.00E-08
SORBI_3002G389900	2	74314670	74317454	SNP_74327889	74327889	4.98E-08	1	TG(18:1_18:2_22:0)	SNP_74327889	1	5.00E-08
SORBI_3002G390000	2	74324613	74329335	SNP_74327889	74327889	4.98E-08	1	TG(18:1_18:2_22:0)	SNP_74327889	1	5.00E-08
SORBI_3002G390100	2	74335213	74340589	SNP_74327889	74327889	4.98E-08	1	TG(18:1_18:2_22:0)	SNP_74327889	1	5.00E-08
SORBI_3002G390200	2	74336472	74342576	SNP_74327889	74327889	4.98E-08	1	TG(18:1_18:2_22:0)	SNP_74327889	1	5.00E-08
SORBI_3002G390300	2	74342746	74344264	SNP_74327889	74327889	4.98E-08	1	TG(18:1_18:2_22:0)	SNP_74327889	1	5.00E-08
SORBI_3002G390400	2	74344872	74349719	SNP_74327889	74327889	4.98E-08	1	TG(18:1_18:2_22:0)	SNP_74327889	1	5.00E-08
SORBI_3002G390500	2	74350988	74356411	SNP_74327889	74327889	4.98E-08	1	TG(18:1_18:2_22:0)	SNP_74327889	1	5.00E-08
SORBI_3008G149450	8	58261135	58262523	SNP_58237270	58237270	4.99E-08	1	TG(14:0_16:0_18:2)	SNP_58237270; SNP_58237274; SNP_58237525; SNP_58237551; SNP_58237559; SNP_58237570	6	5.00E-08
SORBI_3001G177300	1	14920600	14927338	SNP_14948460	14948460	5.00E-08	1	TG(14:0_18:2_18:3)	SNP_14948460	1	5.00E-08
SORBI_3001G177400	1	14931580	14935621	SNP_14948460	14948460	5.00E-08	1	TG(14:0_18:2_18:3)	SNP_14948460	1	5.00E-08
SORBI_3009G086900	9	14791367	14795312	SNP_14787846	14787846	5.00E-08	1	PC(18:2_20:4)	SNP_14787846; SNP_14815462	2	5.00E-08
SORBI_3003G225100	3	56109187	56114373	SNP_56134565	56134565	5.00E-08	1	PC(16:1_16:1)	SNP_56134565	1	5.00E-08
SORBI_3004G108200	4	10400838	10403640	SNP_10378627	10378627	5.01E-08	1	FA(22:1)	SNP_10378627	1	5.00E-08
SORBI_3007G100600	7	23758200	23759601	SNP_23774957	23774957	5.01E-08	1	SQDG(16:0_18:1)	SNP_23774957	1	5.00E-08
SORBI_3007G100700	7	23760836	23762486	SNP_23774957	23774957	5.01E-08	1	SQDG(16:0_18:1)	SNP_23774957	1	5.00E-08
SORBI_3001G034050	1	2582310	2582832	SNP_2586184	2586184	5.01E-08	1	FA(22:1)	SNP_2586184	1	5.00E-08
SORBI_3001G034100	1	2587306	2590571	SNP_2586184	2586184	5.01E-08	1	FA(22:1)	SNP_2586184	1	5.00E-08
SORBI_3001G034200	1	2592125	2595232	SNP_2586184	2586184	5.01E-08	1	FA(22:1)	SNP_2586184	1	5.00E-08
SORBI_3001G034300	1	2611023	2613615	SNP_2586184	2586184	5.01E-08	1	FA(22:1)	SNP_2586184	1	5.00E-08
SORBI_3002G110300	2	13435936	13442972	SNP_13415867	13415867	5.01E-08	1	SQDG(16:0_18:1)	SNP_13415867	1	5.00E-08
SORBI_3005G194200	5	67754549	67756067	SNP_67774519	67774519	5.02E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_67774519	1	5.00E-08
SORBI_3001G387500	1	67462799	67466637	SNP_67488154	67488154	5.03E-08	1	"9,12,13,TriHODE"	SNP_67488154	1	5.00E-08
SORBI_3001G387600	1	67472693	67476803	SNP_67488154	67488154	5.03E-08	1	"9,12,13,TriHODE"	SNP_67488154	1	5.00E-08
SORBI_3001G387700	1	67494814	67497426	SNP_67488154	67488154	5.03E-08	1	"9,12,13,TriHODE"	SNP_67488154	1	5.00E-08
SORBI_3001G387800	1	67500473	67506845	SNP_67488154	67488154	5.03E-08	1	"9,12,13,TriHODE"	SNP_67488154	1	5.00E-08
SORBI_3001G387900	1	67508895	67512030	SNP_67488154	67488154	5.03E-08	1	"9,12,13,TriHODE"	SNP_67488154	1	5.00E-08
SORBI_3002G350700	2	71489063	71491437	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3002G350800	2	71494956	71497010	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3002G350901	2	71498496	71500900	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3002G351000	2	71503836	71504606	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3002G351100	2	71505726	71509816	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3002G351200	2	71510043	71514525	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3002G351300	2	71514965	71519009	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3002G351400	2	71519423	71521811	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3002G351500	2	71525818	71526743	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3002G351600	2	71526984	71533105	SNP_71507907	71507907	5.08E-08	1	TG(12:0_18:2_18:3)	SNP_71507907	1	5.10E-08
SORBI_3005G004900	5	391530	394272	SNP_396227	396227	5.09E-08	1	PC(18:0_20:4)	SNP_396227	1	5.10E-08
SORBI_3005G005000	5	394688	406506	SNP_396227	396227	5.09E-08	1	PC(18:0_20:4)	SNP_396227	1	5.10E-08
SORBI_3005G005100	5	407424	410018	SNP_396227	396227	5.09E-08	1	PC(18:0_20:4)	SNP_396227	1	5.10E-08
SORBI_3005G005200	5	414348	418699	SNP_396227	396227	5.09E-08	1	PC(18:0_20:4)	SNP_396227	1	5.10E-08
SORBI_3005G005300	5	416284	422306	SNP_396227	396227	5.09E-08	1	PC(18:0_20:4)	SNP_396227	1	5.10E-08
SORBI_3003G390100	3	70131393	70134570	SNP_70134788	70134788	5.10E-08	1	TG(16:0_18:2_18:3)	SNP_70134788; SNP_70134796; SNP_70134996; SNP_70135042	4	5.10E-08
SORBI_3003G390300	3	70137160	70140726	SNP_70134788	70134788	5.10E-08	1	TG(16:0_18:2_18:3)	SNP_70134788; SNP_70134796; SNP_70134996; SNP_70135042	4	5.10E-08
SORBI_3003G390400	3	70141123	70147062	SNP_70134788	70134788	5.10E-08	1	TG(16:0_18:2_18:3)	SNP_70134788; SNP_70134796; SNP_70134996; SNP_70135042	4	5.10E-08
SORBI_3003G390500	3	70148901	70151380	SNP_70134788	70134788	5.10E-08	1	TG(16:0_18:2_18:3)	SNP_70134788; SNP_70134796; SNP_70134996; SNP_70135042	4	5.10E-08
SORBI_3003G390600	3	70152308	70156589	SNP_70134788	70134788	5.10E-08	1	TG(16:0_18:2_18:3)	SNP_70134788; SNP_70134796; SNP_70134996; SNP_70135042	4	5.10E-08
SORBI_3001G014200	1	1289675	1296628	SNP_1304827	1304827	5.11E-08	1	SQDG(18:3_18:3)	SNP_1304827	1	5.10E-08
SORBI_3001G014300	1	1299764	1305513	SNP_1304827	1304827	5.11E-08	1	SQDG(18:3_18:3)	SNP_1304827	1	5.10E-08
SORBI_3001G014400	1	1305964	1306470	SNP_1304827	1304827	5.11E-08	1	SQDG(18:3_18:3)	SNP_1304827	1	5.10E-08
SORBI_3001G014500	1	1316718	1319836	SNP_1304827	1304827	5.11E-08	1	SQDG(18:3_18:3)	SNP_1304827	1	5.10E-08
SORBI_3001G014600	1	1316847	1316963	SNP_1304827	1304827	5.11E-08	1	SQDG(18:3_18:3)	SNP_1304827	1	5.10E-08
SORBI_3001G014700	1	1320010	1323238	SNP_1304827	1304827	5.11E-08	1	SQDG(18:3_18:3)	SNP_1304827	1	5.10E-08
SORBI_3001G014800	1	1325521	1329282	SNP_1304827	1304827	5.11E-08	1	SQDG(18:3_18:3)	SNP_1304827	1	5.10E-08
SORBI_3004G198200	4	54920803	54923419	SNP_54896500	54896500	5.12E-08	1	PC(18:2_20:4)	SNP_54896500	1	5.10E-08
SORBI_3006G136100	6	49884752	49890896	SNP_49914408	49914408	5.12E-08	1	PC(18:2_20:4)	SNP_49914408; SNP_49914512	2	5.10E-08
SORBI_3006G136200	6	49887893	49891690	SNP_49914408	49914408	5.12E-08	1	PC(18:2_20:4)	SNP_49914408; SNP_49914512	2	5.10E-08
SORBI_3006G136300	6	49892372	49892587	SNP_49914408	49914408	5.12E-08	1	PC(18:2_20:4)	SNP_49914408; SNP_49914512	2	5.10E-08
SORBI_3006G136400	6	49892640	49897879	SNP_49914408	49914408	5.12E-08	1	PC(18:2_20:4)	SNP_49914408; SNP_49914512	2	5.10E-08
SORBI_3006G136500	6	49907948	49910468	SNP_49914408	49914408	5.12E-08	1	PC(18:2_20:4)	SNP_49914408; SNP_49914512	2	5.10E-08
SORBI_3006G136600	6	49911144	49911899	SNP_49914408	49914408	5.12E-08	1	PC(18:2_20:4)	SNP_49914408; SNP_49914512	2	5.10E-08
SORBI_3006G136700	6	49914250	49915790	SNP_49914408	49914408	5.12E-08	1	PC(18:2_20:4)	SNP_49914408; SNP_49914512	2	5.10E-08
SORBI_3006G136800	6	49923688	49929393	SNP_49914408	49914408	5.12E-08	1	PC(18:2_20:4)	SNP_49914408; SNP_49914512	2	5.10E-08
SORBI_3006G136900	6	49933151	49937111	SNP_49914408	49914408	5.12E-08	1	PC(18:2_20:4)	SNP_49914408; SNP_49914512	2	5.10E-08
SORBI_3006G137000	6	49939413	49944773	SNP_49914512	49914512	5.12E-08	1	PC(18:2_20:4)	SNP_49914512	1	5.10E-08
SORBI_3005G023301	5	2108523	2110451	SNP_2126678	2126678	5.12E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_2126678	1	5.10E-08
SORBI_3005G023400	5	2112788	2115820	SNP_2126678	2126678	5.12E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_2126678	1	5.10E-08
SORBI_3005G023600	5	2120502	2121092	SNP_2126678	2126678	5.12E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_2126678	1	5.10E-08
SORBI_3005G023700	5	2132247	2132848	SNP_2126678	2126678	5.12E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_2126678	1	5.10E-08
SORBI_3005G023800	5	2133346	2137983	SNP_2126678	2126678	5.12E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_2126678	1	5.10E-08
SORBI_3005G023900	5	2140624	2145777	SNP_2126678	2126678	5.12E-08	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_2126678	1	5.10E-08
SORBI_3006G118800	6	48600961	48605010	SNP_48603746	48603746	5.12E-08	1	PC(18:2_20:4)	SNP_48603746	1	5.10E-08
